
  Group   Upper      Critical   Inf.Med.   Critical   Inf.Med.  
   No    Energy(eV)   Flux       Flux      Adj.Flux   Adj.Flux  

          19        0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
 0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
          20        0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
 0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
          21        0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
 0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
          22        0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
 0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
          23        0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
 0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
          24        0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
 0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00


    Key fission product yields:
         I-135      6.28810E-02
         Xe-135     2.56610E-03
         Pm-149     6.81187E-05


     Prompt fission fraction (chi)
     Group, g      Chi(g)
-----------------------------------
        1           8.85549E-02
        2           5.43601E-01
        3           1.81603E-01
        4           1.32230E-01
        5           4.91064E-02
        6           4.81234E-03
        7           9.05320E-05
        8           2.03420E-06
        9           1.53647E-08
       10           1.21846E-09
       11           0.00000E+00
       12           0.00000E+00
       13           0.00000E+00
       14           0.00000E+00
       15           0.00000E+00
       16           0.00000E+00
       17           0.00000E+00
       18           0.00000E+00
       19           0.00000E+00
       20           0.00000E+00
       21           0.00000E+00
       22           0.00000E+00
       23           0.00000E+00
       24           0.00000E+00


     Delayed Neutron Spectrum (adjoint weighted)
    Group          Decay Constant Fraction
                   (Lambda, 1/s)  (Beta)
--------------------------------------------------
      1             1.25221E-02    2.11749E-04
      2             3.09001E-02    1.41107E-03
      3             1.15547E-01    1.30267E-03
      4             3.11772E-01    2.72836E-03
      5             1.25708E+00    9.29109E-04
      6             3.37492E+00    3.05133E-04
              Total Beta           0.68881E-02


     Delayed Neutron Spectrum (fission weighted)
    Group          Decay Constant Fraction
                   (Lambda, 1/s)  (Beta)
--------------------------------------------------
      1             1.25221E-02    2.20057E-04
      2             3.09000E-02    1.46641E-03
      3             1.15545E-01    1.35375E-03
      4             3.11768E-01    2.83531E-03
      5             1.25706E+00    9.65483E-04
      6             3.37484E+00    3.17078E-04
              Total Beta           0.71581E-02




 Cell No.  2: nonfuel                                                                 

 k-infinity for region 501 using flux weighted cross-sections =       0.00000000

    Group     Total          Transport      Absorption     Total-Scatter  Nu*Fission                                                                                         Kappa*Fission  Fission        Flux
----------------------------------------------------------------------------------------------------------------------------------
      1        1.73920E-01    1.11035E-01    1.67291E-04   -4.50051E-04    0.00000E+00    0.00000E+00    0.00000E+00    5.33681E-01
      2        2.02498E-01    1.38985E-01    4.44406E-04    4.44454E-04    0.00000E+00    0.00000E+00    0.00000E+00    3.48363E+00
      3        2.93786E-01    1.90246E-01    4.74377E-04    4.74375E-04    0.00000E+00    0.00000E+00    0.00000E+00    1.82392E+00
      4        3.54347E-01    2.60774E-01    4.76536E-04    4.76532E-04    0.00000E+00    0.00000E+00    0.00000E+00    2.31489E+00
      5        3.88026E-01    3.49420E-01    5.89632E-04    5.89632E-04    0.00000E+00    0.00000E+00    0.00000E+00    2.51876E+00
      6        4.10647E-01    3.86168E-01    2.55268E-03    2.55268E-03    0.00000E+00    0.00000E+00    0.00000E+00    2.37946E+00
      7        3.65242E-01    2.93400E-01    3.29162E-03    3.29162E-03    0.00000E+00    0.00000E+00    0.00000E+00    1.12000E+00
      8        3.19253E-01    2.88893E-01    9.77734E-03    9.77734E-03    0.00000E+00    0.00000E+00    0.00000E+00    1.19376E+00
      9        2.90457E-01    2.88662E-01    4.34194E-03    4.34194E-03    0.00000E+00    0.00000E+00    0.00000E+00    6.36214E-01
     10        2.90045E-01    2.88325E-01    8.11488E-04    8.11486E-04    0.00000E+00    0.00000E+00    0.00000E+00    2.65864E-01
     11        2.92351E-01    2.91199E-01    1.93908E-03    1.93908E-03    0.00000E+00    0.00000E+00    0.00000E+00    1.72745E-01
     12        2.91627E-01    2.89065E-01    3.11058E-04    3.11057E-04    0.00000E+00    0.00000E+00    0.00000E+00    2.99232E-01
     13        2.92522E-01    2.90112E-01    3.81386E-04    3.81388E-04    0.00000E+00    0.00000E+00    0.00000E+00    2.94647E-01
     14        2.96753E-01    2.94428E-01    2.65384E-03    2.65383E-03    0.00000E+00    0.00000E+00    0.00000E+00    3.49613E-01
     15        2.93751E-01    2.91572E-01    7.41553E-04    7.41551E-04    0.00000E+00    0.00000E+00    0.00000E+00    2.90240E-01
     16        2.97321E-01    2.95070E-01    3.80378E-03    3.80378E-03    0.00000E+00    0.00000E+00    0.00000E+00    1.92853E-01
     17        2.94532E-01    2.92367E-01    1.31734E-03    1.31735E-03    0.00000E+00    0.00000E+00    0.00000E+00    2.18786E-01
     18        2.99070E-01    2.96856E-01    5.67832E-03    5.67832E-03    0.00000E+00    0.00000E+00    0.00000E+00    6.39833E-02
     19        2.99083E-01    2.96884E-01    5.70335E-03    5.70335E-03    0.00000E+00    0.00000E+00    0.00000E+00    5.20823E-02
     20        2.95155E-01    2.92990E-01    1.86666E-03    1.86666E-03    0.00000E+00    0.00000E+00    0.00000E+00    2.34608E-01
     21        2.95685E-01    2.93519E-01    2.30975E-03    2.30975E-03    0.00000E+00    0.00000E+00    0.00000E+00    3.99380E-01
     22        2.97807E-01    2.95639E-01    4.19383E-03    4.19383E-03    0.00000E+00    0.00000E+00    0.00000E+00    7.12478E-01
     23        3.03417E-01    3.01190E-01    8.51295E-03    8.51296E-03    0.00000E+00    0.00000E+00    0.00000E+00    4.38669E-01
     24        3.63677E-01    3.59415E-01    3.80167E-02    3.80167E-02    0.00000E+00    0.00000E+00    0.00000E+00    1.92449E-03


    Group     Inv. Velocity  Absorption     Total-Scatter  Xe-135                                                                          Sm-149         Xe-135         Sm-149
                             (less Xe/Sm)   (less Xe/Sm)   Micro. Absorp. Micro. AbsorpAtom Density                                                                                            Atom Density
-------------------------------------------------------------------------------------------------------------------
      1        3.04616E-10    1.67291E-04   -4.50051E-04    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
      2        4.98754E-10    4.44406E-04    4.44454E-04    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
      3        7.72517E-10    4.74377E-04    4.74375E-04    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
      4        1.09957E-09    4.76536E-04    4.76532E-04    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
      5        2.06059E-09    5.89632E-04    5.89632E-04    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
      6        6.28694E-09    2.55268E-03    2.55268E-03    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
      7        1.67322E-08    3.29162E-03    3.29162E-03    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
      8        3.59297E-08    9.77734E-03    9.77734E-03    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
      9        6.74655E-08    4.34194E-03    4.34194E-03    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
     10        9.47932E-08    8.11488E-04    8.11486E-04    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
     11        1.13094E-07    1.93908E-03    1.93908E-03    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
     12        1.40231E-07    3.11058E-04    3.11057E-04    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
     13        1.85965E-07    3.81386E-04    3.81388E-04    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
     14        2.54844E-07    2.65384E-03    2.65383E-03    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
     15        3.66675E-07    7.41553E-04    7.41551E-04    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
     16        4.70262E-07    3.80378E-03    3.80378E-03    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
     17        5.79386E-07    1.31734E-03    1.31735E-03    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
     18        6.67660E-07    5.67832E-03    5.67832E-03    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
     19        7.10904E-07    5.70335E-03    5.70335E-03    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
     20        8.27582E-07    1.86666E-03    1.86666E-03    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
     21        1.16558E-06    2.30975E-03    2.30975E-03    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
     22        2.14245E-06    4.19383E-03    4.19383E-03    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
     23        4.37821E-06    8.51295E-03    8.51296E-03    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
     24        1.94935E-05    3.80167E-02    3.80167E-02    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00


    P0 Scattering Matrix
-----------------------------------------------------------------------------------------------
    To:                1              2              3              4              5              6              7              8              9             10             11             12             13             14             15
             16             17             18             19             20             21             22             23             24
    From:  1        9.20461E-02    3.34028E-02    1.98465E-02    2.11976E-02    7.46020E-03    4.13717E-04    3.26642E-06    3.00223E-07    3.74117E-08    7.34245E-09    3.43640E-09    3.84131E-09    2.12411E-09    1.46954E-09    5.95442E-10
 2.16802E-10    1.60026E-10    3.70451E-11    2.66038E-11    8.66366E-11    8.06146E-11    4.37145E-11    1.32282E-11    5.54064E-13
           2        0.00000E+00    1.66994E-01    1.50821E-02    1.43852E-02    5.23442E-03    3.54515E-04    3.39982E-06    4.71817E-07    5.32613E-08    7.00585E-09    2.55836E-09    2.18796E-09    8.20645E-10    3.67316E-10    9.66357E-11
 2.67301E-11    1.71610E-11    3.46133E-12    2.36573E-12    7.72744E-12    6.44606E-12    3.22240E-12    9.45960E-13    2.15131E-14
           3        0.00000E+00    0.00000E+00    2.81676E-01    9.23872E-03    2.23219E-03    1.63117E-04    8.72161E-07    1.75098E-08    1.21332E-11    6.27182E-13    3.11082E-13    3.66274E-13    2.13242E-13    1.53032E-13    6.34709E-14
 2.33312E-14    1.73102E-14    4.01422E-15    2.88479E-15    9.40773E-15    8.78055E-15    4.76659E-15    1.44252E-15    6.24674E-17
           4        0.00000E+00    0.00000E+00    0.00000E+00    3.46948E-01    6.92228E-03    9.93653E-08    5.03088E-10    2.09753E-11    8.68747E-14    8.66332E-17    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
 0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
           5        0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    3.84212E-01    3.22496E-03    1.13027E-08    6.93775E-10    1.17469E-11    1.78402E-14    1.10965E-15    3.13461E-16    0.00000E+00    0.00000E+00    0.00000E+00
 0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
           6        0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    4.04708E-01    3.38659E-03    5.04518E-08    1.81011E-09    1.78717E-10    5.75547E-11    3.24077E-11    4.63202E-12    3.39158E-13    3.89905E-14
 4.01169E-16    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
           7        0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    3.57902E-01    4.04787E-03    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
 0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
           8        0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    3.05511E-01    3.96514E-03    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
 0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
           9        0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    2.79543E-01    6.57123E-03    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
 0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
          10        0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    2.74210E-01    1.50241E-02    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
 0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
          11        0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    2.72584E-01    1.78273E-02    0.00000E+00    0.00000E+00    0.00000E+00
 0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
          12        0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    2.82505E-01    8.81077E-03    0.00000E+00    0.00000E+00
 0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
          13        0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    2.81580E-01    1.05613E-02    0.00000E+00
 0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
          14        0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    2.85709E-01    8.39011E-03
 0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
          15        0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    2.83071E-01
 9.93851E-03    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
          16        0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    8.90026E-04
 2.75260E-01    1.73673E-02    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
          17        0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
